datetime,globalrad_1m[w/m^2],globalrad_3m[w/m^2],globalrad_7m[w/m^2],globalrad_13m[w/m^2]
2025-02-19 20:30:00,-5.197448,-5.197448,-5.033075,-5.36182
2025-02-19 20:45:00,-5.197448,-5.197448,-5.36182,-5.526193
2025-02-19 21:00:00,-5.197448,-5.526193,-5.197448,-5.526193
2025-02-19 21:15:00,-5.526193,-5.36182,-5.526193,-5.526193
2025-02-19 21:30:00,-5.197448,-5.197448,-5.526193,-5.526193
2025-02-19 21:45:00,-5.033075,-5.690565,-5.526193,-5.36182
2025-02-19 22:00:00,-5.36182,-5.36182,-5.197448,-5.197448
2025-02-19 22:15:00,-5.197448,-5.033075,-5.197448,-5.033075
2025-02-19 22:30:00,-5.36182,-5.197448,-5.36182,-5.36182
2025-02-19 22:45:00,-5.36182,-4.868703,-5.197448,-5.197448
2025-02-19 23:00:00,-5.197448,-5.197448,-5.526193,-5.36182
2025-02-19 23:15:00,-5.526193,-5.197448,-5.36182,-5.197448
2025-02-19 23:30:00,-5.526193,-5.197448,-5.526193,-5.36182
2025-02-19 23:45:00,-5.526193,-5.197448,-5.033075,-5.197448
2025-02-20 00:00:00,-5.197448,-5.36182,-5.526193,-5.36182
2025-02-20 00:15:00,-5.197448,-4.868703,-5.033075,-5.033075
2025-02-20 00:30:00,-5.36182,-5.526193,-5.526193,-5.526193
2025-02-20 00:45:00,-5.197448,-5.197448,-5.197448,-5.033075
2025-02-20 01:00:00,-5.36182,-5.36182,-5.197448,-5.36182
2025-02-20 01:15:00,-5.36182,-5.36182,-5.526193,-5.36182
2025-02-20 01:30:00,-5.033075,-5.197448,-5.033075,-5.526193
2025-02-20 01:45:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-20 02:00:00,-5.197448,-5.197448,-5.197448,-5.36182
2025-02-20 02:15:00,-5.36182,-5.526193,-5.197448,-5.36182
2025-02-20 02:30:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-20 02:45:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-20 03:00:00,-5.36182,-5.36182,-5.36182,-5.197448
2025-02-20 03:15:00,-5.033075,-5.197448,-5.197448,-5.197448
2025-02-20 03:30:00,-5.526193,-5.36182,-5.526193,-5.197448
2025-02-20 03:45:00,-5.36182,-5.690565,-5.033075,-5.197448
2025-02-20 04:00:00,-5.033075,-5.033075,-5.526193,-4.868703
2025-02-20 04:15:00,-5.197448,-5.526193,-5.36182,-5.197448
2025-02-20 04:30:00,-5.36182,-5.197448,-5.197448,-5.36182
2025-02-20 04:45:00,-5.526193,-5.197448,-5.033075,-5.36182
2025-02-20 05:00:00,-5.36182,-5.36182,-5.197448,-5.197448
2025-02-20 05:15:00,-5.197448,-4.868703,-5.197448,-5.033075
2025-02-20 05:30:00,-5.033075,-5.36182,-5.197448,-5.36182
2025-02-20 05:45:00,-5.36182,-5.36182,-5.197448,-5.526193
2025-02-20 06:00:00,-5.197448,-5.36182,-5.526193,-5.526193
2025-02-20 06:15:00,-5.197448,-5.197448,-5.197448,-5.033075
2025-02-20 06:30:00,-5.197448,-5.526193,-5.526193,-5.197448
2025-02-20 06:45:00,-5.197448,-5.197448,-5.033075,-5.033075
2025-02-20 07:00:00,-4.868703,-4.539958,-4.04684,-3.882468
2025-02-20 07:15:00,-4.539958,-4.375585,-3.224978,-2.238743
2025-02-20 07:30:00,-4.375585,-3.38935,-1.088136,0.555589
2025-02-20 07:45:00,2.363686,14.527249,19.129679,24.718343
2025-02-20 08:00:00,3.349921,18.307816,24.718343,28.663282
2025-02-20 08:15:00,4.500528,17.650326,29.1564,33.923201
2025-02-20 08:30:00,5.651136,21.430893,38.361258,43.949922
2025-02-20 08:45:00,7.29486,26.033323,44.44304,86.193648
2025-02-20 09:00:00,9.92482,42.306198,128.930492,68.605794
2025-02-20 09:15:00,10.911055,34.909436,63.345874,137.149116
2025-02-20 09:30:00,13.541014,38.361258,60.222797,191.556405
2025-02-20 09:45:00,15.677857,47.894862,68.277049,198.624421
2025-02-20 10:00:00,16.006602,231.334544,159.503772,115.451949
2025-02-20 10:15:00,16.499719,52.661664,74.851948,111.671382
2025-02-20 10:30:00,17.979071,64.496482,86.193648,123.999318
2025-02-20 10:45:00,18.472189,62.852757,101.973406,157.038185
2025-02-20 11:00:00,19.458424,60.058425,152.107011,192.378267
2025-02-20 11:15:00,25.047088,109.041422,435.156413,170.681101
2025-02-20 11:30:00,18.472189,59.894052,232.485151,227.882722
2025-02-20 11:45:00,27.84142,91.124823,390.940217,356.093252
2025-02-20 12:00:00,35.402554,102.302151,338.66977,166.078671
2025-02-20 12:15:00,28.992027,255.826043,325.519972,377.297302
2025-02-20 12:30:00,30.635752,87.673001,275.715112,361.024427
2025-02-20 12:45:00,30.307007,98.850329,152.271383,356.093252
2025-02-20 13:00:00,42.634943,104.603366,284.426853,264.373411
2025-02-20 13:15:00,15.677857,49.538586,154.901343,113.643852
2025-02-20 13:30:00,23.074618,64.003364,419.04791,149.477051
2025-02-20 13:45:00,19.787169,72.221988,463.099734,143.39527
2025-02-20 14:00:00,19.787169,57.921583,166.571789,284.426853
2025-02-20 14:15:00,27.512675,44.936157,87.508628,337.35479
2025-02-20 14:30:00,13.047897,41.15559,73.865713,337.519163
2025-02-20 14:45:00,11.89729,36.224416,65.318344,307.274627
2025-02-20 15:00:00,10.58231,32.936966,58.579073,220.321588
2025-02-20 15:15:00,14.855994,53.319153,67.290814,117.753164
2025-02-20 15:30:00,9.431703,28.334537,49.374214,96.713487
2025-02-20 15:45:00,6.966115,25.21146,45.75802,100.329681
2025-02-20 16:00:00,6.966115,24.882715,46.251137,110.19203
2025-02-20 16:15:00,6.144253,22.581501,43.12806,101.480289
2025-02-20 16:30:00,5.158018,20.444658,36.388788,182.515919
2025-02-20 16:45:00,1.541824,10.746682,23.403363,62.030895
2025-02-20 17:00:00,2.199314,11.2398,22.581501,51.017939
2025-02-20 17:15:00,-1.745626,3.349921,11.732917,29.485145
2025-02-20 17:30:00,-2.074371,2.692431,8.938585,20.773403
2025-02-20 17:45:00,-3.060606,0.226844,4.993646,13.705387
2025-02-20 18:00:00,-4.211213,-2.731861,-0.266273,4.500528
2025-02-20 18:15:00,-5.033075,-5.033075,-4.539958,-4.04684
2025-02-20 18:30:00,-5.36182,-5.033075,-5.197448,-5.526193
2025-02-20 18:45:00,-5.197448,-5.197448,-5.526193,-5.197448
2025-02-20 19:00:00,-5.197448,-5.197448,-5.197448,-5.197448
2025-02-20 19:15:00,-5.197448,-5.197448,-5.197448,-5.197448
2025-02-20 19:30:00,-5.197448,-5.526193,-5.197448,-5.197448
2025-02-20 19:45:00,-5.197448,-5.526193,-5.526193,-5.36182
2025-02-20 20:00:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-20 20:15:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-20 20:30:00,-5.197448,-5.197448,-5.36182,-5.36182
2025-02-20 20:45:00,-5.033075,-5.033075,-5.197448,-5.526193
2025-02-20 21:00:00,-5.36182,-5.197448,-5.033075,-5.197448
2025-02-20 21:15:00,-5.197448,-5.526193,-5.033075,-5.033075
2025-02-20 21:30:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-20 21:45:00,-5.36182,-5.197448,-5.197448,-5.36182
2025-02-20 22:00:00,-5.36182,-5.197448,-5.36182,-5.197448
2025-02-20 22:15:00,-5.36182,-5.197448,-4.868703,-5.197448
2025-02-20 22:30:00,-5.197448,-5.197448,-5.197448,-5.36182
2025-02-20 22:45:00,-5.197448,-5.36182,-5.36182,-5.526193
2025-02-20 23:00:00,-5.36182,-5.36182,-5.033075,-5.197448
2025-02-20 23:15:00,-5.197448,-5.526193,-5.033075,-5.197448
2025-02-20 23:30:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-20 23:45:00,-5.197448,-5.197448,-5.197448,-5.033075
2025-02-21 00:00:00,-5.033075,-5.526193,-5.197448,-5.197448
2025-02-21 00:15:00,-5.033075,-5.197448,-5.197448,-5.526193
2025-02-21 00:30:00,-5.197448,-5.526193,-5.690565,-5.197448
2025-02-21 00:45:00,-5.36182,-5.197448,-5.36182,-5.197448
2025-02-21 01:00:00,-5.36182,-5.36182,-5.690565,-5.36182
2025-02-21 01:15:00,-5.690565,-5.197448,-5.36182,-5.197448
2025-02-21 01:30:00,-5.197448,-5.197448,-5.197448,-5.526193
2025-02-21 01:45:00,-5.197448,-5.197448,-5.197448,-5.197448
2025-02-21 02:00:00,-5.197448,-5.36182,-5.197448,-5.36182
2025-02-21 02:15:00,-5.526193,-5.197448,-5.36182,-5.197448
2025-02-21 02:30:00,-5.033075,-5.36182,-5.526193,-5.526193
2025-02-21 02:45:00,-5.197448,-5.526193,-5.197448,-5.526193
2025-02-21 03:00:00,-5.690565,-5.197448,-5.526193,-5.526193
2025-02-21 03:15:00,-5.36182,-5.36182,-5.197448,-5.526193
2025-02-21 03:30:00,-5.36182,-5.197448,-5.033075,-5.197448
2025-02-21 03:45:00,-5.36182,-5.36182,-5.36182,-5.197448
2025-02-21 04:00:00,-5.526193,-5.36182,-5.197448,-5.526193
2025-02-21 04:15:00,-5.526193,-5.526193,-5.526193,-5.36182
2025-02-21 04:30:00,-5.36182,-5.033075,-5.526193,-5.197448
2025-02-21 04:45:00,-5.36182,-5.526193,-5.033075,-5.197448
2025-02-21 05:00:00,-5.526193,-4.868703,-5.36182,-5.36182
2025-02-21 05:15:00,-5.197448,-4.868703,-5.033075,-5.197448
2025-02-21 05:30:00,-5.526193,-5.526193,-5.197448,-5.36182
2025-02-21 05:45:00,-5.197448,-5.526193,-5.36182,-5.526193
2025-02-21 06:00:00,-5.197448,-5.197448,-5.36182,-5.526193
2025-02-21 06:15:00,-5.197448,-5.197448,-5.526193,-5.526193
2025-02-21 06:30:00,-5.033075,-5.033075,-5.197448,-5.197448
2025-02-21 06:45:00,-5.197448,-5.36182,-5.36182,-5.197448
2025-02-21 07:00:00,-5.033075,-4.539958,-3.882468,-3.718095
2025-02-21 07:15:00,-4.70433,-3.718095,-2.403116,-0.759391
2025-02-21 07:30:00,0.391216,19.129679,12.061662,11.89729
2025-02-21 07:45:00,2.034941,14.527249,19.294051,28.49891
2025-02-21 08:00:00,3.349921,19.951541,24.55397,44.771785
2025-02-21 08:15:00,4.171783,18.143444,29.813889,38.196886
2025-02-21 08:30:00,5.815508,22.417128,42.963687,48.223607
2025-02-21 08:45:00,7.459233,27.677047,45.264902,84.878669
2025-02-21 09:00:00,9.760448,36.881906,63.510247,67.126441
2025-02-21 09:15:00,12.883525,42.306198,84.878669,155.065715
2025-02-21 09:30:00,13.869759,38.854376,62.35964,191.88515
2025-02-21 09:45:00,14.691622,50.031704,72.550733,163.119967
2025-02-21 10:00:00,15.349112,212.267337,118.739398,107.890815
2025-02-21 10:15:00,17.485954,53.483526,88.166118,119.396888
2025-02-21 10:30:00,17.321581,60.551542,82.741826,129.259237
2025-02-21 10:45:00,18.143444,57.921583,143.888387,163.448712
2025-02-21 11:00:00,19.129679,59.72968,123.5062,203.719968
2025-02-21 11:15:00,21.430893,76.495672,420.527263,149.312679
2025-02-21 11:30:00,24.55397,76.166927,402.775035,351.326451
2025-02-21 11:45:00,28.334537,97.042232,412.966129,366.941836
2025-02-21 12:00:00,30.635752,96.877859,350.340216,151.942638
2025-02-21 12:15:00,31.128869,144.710249,240.046285,399.323213
2025-02-21 12:30:00,29.649517,88.166118,344.258434,292.481105
2025-02-21 12:45:00,27.18393,78.632515,159.832517,366.777463
2025-02-21 13:00:00,25.047088,70.578263,125.149925,265.688391
2025-02-21 13:15:00,22.910246,65.153972,148.326444,153.586363
2025-02-21 13:30:00,20.773403,58.4147,409.678679,140.272193
2025-02-21 13:45:00,19.129679,54.798506,467.866535,137.970978
2025-02-21 14:00:00,20.444658,56.277858,271.934545,140.436565
2025-02-21 14:15:00,42.47057,45.264902,89.809843,346.395276
2025-02-21 14:30:00,13.376642,40.4981,75.345065,322.561267
2025-02-21 14:45:00,11.89729,35.895671,65.318344,289.686772
2025-02-21 15:00:00,10.58231,32.936966,57.592838,217.198511
2025-02-21 15:15:00,9.596075,37.210651,52.990408,98.357212
2025-02-21 15:30:00,8.938585,27.677047,48.881097,95.234135
2025-02-21 15:45:00,7.130488,25.21146,45.264902,99.672191
2025-02-21 16:00:00,6.144253,23.23899,42.799315,104.110248
2025-02-21 16:15:00,5.486763,21.102148,37.868141,97.864094
2025-02-21 16:30:00,4.500528,18.800934,34.087574,133.532921
2025-02-21 16:45:00,3.678666,16.499719,30.307007,83.892434
2025-02-21 17:00:00,2.528059,14.362877,26.52644,78.139397
2025-02-21 17:15:00,1.706196,12.061662,23.403363,109.370167
2025-02-21 17:30:00,0.719961,9.431703,19.294051,61.04466
2025-02-21 17:45:00,-0.923763,5.651136,13.21227,34.745064
2025-02-21 18:00:00,-3.224978,0.391216,4.171783,16.992836
2025-02-21 18:15:00,-5.033075,-4.539958,-3.553723,-2.731861
2025-02-21 18:30:00,-5.197448,-5.197448,-5.197448,-5.197448
2025-02-21 18:45:00,-5.197448,-5.36182,-5.033075,-5.526193
2025-02-21 19:00:00,-5.36182,-5.36182,-5.526193,-5.36182
2025-02-21 19:15:00,-5.197448,-5.36182,-5.033075,-5.36182
2025-02-21 19:30:00,-5.197448,-5.36182,-5.197448,-5.36182
2025-02-21 19:45:00,-5.197448,-5.36182,-5.033075,-5.197448
2025-02-21 20:00:00,-5.197448,-5.526193,-5.197448,-5.033075
2025-02-21 20:15:00,-5.526193,-5.197448,-5.033075,-5.36182
2025-02-21 20:30:00,-5.36182,-5.526193,-5.36182,-5.36182
2025-02-21 20:45:00,-5.526193,-5.36182,-5.36182,-5.526193
2025-02-21 21:00:00,-5.36182,-5.197448,-5.033075,-5.526193
2025-02-21 21:15:00,-5.36182,-5.526193,-5.36182,-5.36182
2025-02-21 21:30:00,-5.526193,-5.36182,-5.033075,-5.197448
2025-02-21 21:45:00,-5.36182,-5.526193,-4.868703,-5.526193
2025-02-21 22:00:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-21 22:15:00,-5.36182,-5.690565,-5.197448,-5.36182
2025-02-21 22:30:00,-5.526193,-5.197448,-5.36182,-5.36182
2025-02-21 22:45:00,-5.526193,-5.36182,-5.36182,-5.197448
2025-02-21 23:00:00,-5.690565,-5.526193,-5.526193,-5.36182
2025-02-21 23:15:00,-5.033075,-5.690565,-5.526193,-5.197448
2025-02-21 23:30:00,-5.36182,-5.526193,-5.197448,-5.36182
2025-02-21 23:45:00,-5.526193,-5.36182,-5.36182,-5.197448
2025-02-22 00:00:00,-5.526193,-5.36182,-5.36182,-5.690565
2025-02-22 00:15:00,-5.36182,-5.36182,-5.526193,-5.526193
2025-02-22 00:30:00,-5.526193,-5.36182,-5.36182,-5.526193
2025-02-22 00:45:00,-5.197448,-5.690565,-5.197448,-5.36182
2025-02-22 01:00:00,-5.690565,-5.197448,-5.526193,-5.526193
2025-02-22 01:15:00,-5.033075,-5.197448,-5.526193,-5.197448
2025-02-22 01:30:00,-5.197448,-5.526193,-5.526193,-5.197448
2025-02-22 01:45:00,-5.197448,-5.526193,-5.526193,-5.526193
2025-02-22 02:00:00,-5.36182,-5.526193,-5.197448,-5.526193
2025-02-22 02:15:00,-5.526193,-5.36182,-5.526193,-5.526193
2025-02-22 02:30:00,-5.36182,-5.36182,-5.36182,-5.36182
2025-02-22 02:45:00,-5.197448,-5.197448,-5.197448,-5.36182
2025-02-22 03:00:00,-5.526193,-5.197448,-5.36182,-5.526193
2025-02-22 03:15:00,-5.197448,-5.526193,-5.197448,-5.033075
2025-02-22 03:30:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-22 03:45:00,-5.197448,-5.197448,-5.526193,-5.36182
2025-02-22 04:00:00,-5.526193,-5.526193,-5.526193,-5.197448
2025-02-22 04:15:00,-5.197448,-5.526193,-5.36182,-5.526193
2025-02-22 04:30:00,-5.197448,-5.197448,-5.36182,-5.36182
2025-02-22 04:45:00,-5.526193,-5.36182,-5.36182,-5.526193
2025-02-22 05:00:00,-5.197448,-5.033075,-5.526193,-5.526193
2025-02-22 05:15:00,-5.36182,-5.36182,-5.526193,-5.36182
2025-02-22 05:30:00,-5.197448,-5.526193,-5.690565,-5.197448
2025-02-22 05:45:00,-5.197448,-5.526193,-5.36182,-5.197448
2025-02-22 06:00:00,-5.526193,-5.36182,-5.197448,-5.197448
2025-02-22 06:15:00,-5.197448,-5.36182,-5.197448,-5.526193
2025-02-22 06:30:00,-5.526193,-5.36182,-5.36182,-5.526193
2025-02-22 06:45:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-22 07:00:00,-5.197448,-4.539958,-4.211213,-3.718095
2025-02-22 07:15:00,-4.539958,-3.718095,-2.074371,-0.266273
2025-02-22 07:30:00,0.062472,16.992836,12.061662,11.568545
2025-02-22 07:45:00,2.199314,14.362877,19.787169,19.787169
2025-02-22 08:00:00,3.349921,20.773403,24.55397,28.334537
2025-02-22 08:15:00,4.336156,18.472189,30.635752,34.745064
2025-02-22 08:30:00,5.486763,21.924011,42.306198,43.456805
2025-02-22 08:45:00,7.29486,27.677047,45.429275,89.316725
2025-02-22 09:00:00,9.760448,37.539396,56.770975,67.455186
2025-02-22 09:15:00,12.226035,47.566117,110.520775,154.079481
2025-02-22 09:30:00,14.034132,39.183121,78.30377,196.487579
2025-02-22 09:45:00,15.020367,55.620368,66.633324,102.302151
2025-02-22 10:00:00,15.677857,100.494054,68.605794,104.438993
2025-02-22 10:15:00,17.814699,56.606603,113.808224,113.808224
2025-02-22 10:30:00,17.650326,62.852757,84.221179,133.204176
2025-02-22 10:45:00,18.143444,57.592838,136.655998,173.639805
2025-02-22 11:00:00,19.458424,59.72968,123.670573,171.009846
2025-02-22 11:15:00,21.430893,68.112676,296.754789,149.805796
2025-02-22 11:30:00,25.375833,77.481907,391.926452,373.84548
2025-02-22 11:45:00,28.992027,140.76531,365.298111,385.680298
2025-02-22 12:00:00,31.457614,220.814705,431.375846,159.832517
2025-02-22 12:15:00,31.950732,349.518353,148.490816,386.666533
2025-02-22 12:30:00,30.471379,126.300532,385.351553,395.049529
2025-02-22 12:45:00,27.348302,81.755592,279.988796,387.981513
2025-02-22 13:00:00,25.86895,71.400126,129.752354,300.042238
2025-02-22 13:15:00,23.23899,84.714296,163.613084,161.476242
2025-02-22 13:30:00,21.595266,59.565307,326.834952,144.381505
2025-02-22 13:45:00,19.622796,63.181502,503.535362,141.4228
2025-02-22 14:00:00,20.609031,53.154781,295.275437,141.258428
2025-02-22 14:15:00,16.828464,45.10053,90.138588,357.736977
2025-02-22 14:30:00,13.869759,40.826845,78.632515,329.464911
2025-02-22 14:45:00,12.226035,36.553161,66.140206,308.589607
2025-02-22 15:00:00,10.746682,33.101339,58.743445,217.198511
2025-02-22 15:15:00,9.431703,47.566117,53.812271,95.069762
2025-02-22 15:30:00,8.774213,27.84142,49.538586,89.316725
2025-02-22 15:45:00,7.623605,25.540205,45.75802,101.973406
2025-02-22 16:00:00,6.144253,24.389598,42.47057,103.945876
2025-02-22 16:15:00,5.815508,21.430893,38.525631,95.398507
2025-02-22 16:30:00,4.664901,19.458424,34.909436,90.796078
2025-02-22 16:45:00,3.678666,17.157209,31.128869,86.686766
2025-02-22 17:00:00,2.692431,14.855994,27.512675,96.877859
2025-02-22 17:15:00,1.706196,12.226035,23.074618,73.70134
2025-02-22 17:30:00,0.719961,9.431703,18.307816,51.675429
2025-02-22 17:45:00,-1.088136,5.815508,12.55478,51.839801
2025-02-22 18:00:00,-2.731861,0.719961,5.158018,21.759638
2025-02-22 18:15:00,-5.033075,-4.539958,-4.04684,-2.567488
2025-02-22 18:30:00,-5.197448,-5.197448,-5.197448,-4.539958
2025-02-22 18:45:00,-5.526193,-5.526193,-5.36182,-5.526193
2025-02-22 19:00:00,-5.033075,-5.36182,-5.197448,-5.36182
2025-02-22 19:15:00,-5.36182,-5.36182,-5.36182,-5.526193
2025-02-22 19:30:00,-5.526193,-5.197448,-5.197448,-5.36182
2025-02-22 19:45:00,-5.36182,-5.526193,-5.36182,-5.197448
2025-02-22 20:00:00,-5.36182,-5.36182,-5.526193,-5.197448
2025-02-22 20:15:00,-5.197448,-5.526193,-5.197448,-5.197448
2025-02-22 20:30:00,-5.033075,-5.197448,-5.197448,-5.526193
2025-02-22 20:45:00,-5.197448,-5.197448,-5.197448,-5.197448
2025-02-22 21:00:00,-5.197448,-5.197448,-5.197448,-5.197448
2025-02-22 21:15:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-22 21:30:00,-5.526193,-5.526193,-5.526193,-5.197448
2025-02-22 21:45:00,-5.197448,-5.526193,-5.197448,-5.526193
2025-02-22 22:00:00,-5.36182,-5.36182,-5.197448,-5.526193
2025-02-22 22:15:00,-5.197448,-5.197448,-5.033075,-5.526193
2025-02-22 22:30:00,-5.197448,-5.197448,-5.36182,-5.36182
2025-02-22 22:45:00,-5.197448,-5.033075,-5.526193,-5.197448
2025-02-22 23:00:00,-5.526193,-5.526193,-5.36182,-5.690565
2025-02-22 23:15:00,-5.526193,-5.197448,-5.197448,-5.526193
2025-02-22 23:30:00,-5.197448,-5.36182,-5.690565,-5.36182
2025-02-22 23:45:00,-5.526193,-5.033075,-5.197448,-5.36182
2025-02-23 00:00:00,-5.197448,-5.197448,-5.197448,-5.526193
2025-02-23 00:15:00,-5.197448,-5.36182,-5.36182,-5.526193
2025-02-23 00:30:00,-5.197448,-5.197448,-5.197448,-5.36182
2025-02-23 00:45:00,-5.526193,-5.197448,-5.526193,-5.36182
2025-02-23 01:00:00,-5.36182,-5.197448,-5.36182,-5.197448
2025-02-23 01:15:00,-5.033075,-5.033075,-5.197448,-5.526193
2025-02-23 01:30:00,-5.36182,-5.526193,-5.526193,-5.36182
2025-02-23 01:45:00,-5.36182,-5.526193,-5.526193,-5.36182
2025-02-23 02:00:00,-5.197448,-5.36182,-5.526193,-5.36182
2025-02-23 02:15:00,-5.033075,-5.197448,-5.197448,-5.526193
2025-02-23 02:30:00,-5.197448,-5.197448,-5.033075,-5.197448
2025-02-23 02:45:00,-5.526193,-5.526193,-5.197448,-5.36182
2025-02-23 03:00:00,-5.36182,-5.36182,-5.36182,-5.197448
2025-02-23 03:15:00,-5.36182,-5.197448,-5.197448,-5.690565
2025-02-23 03:30:00,-5.526193,-5.526193,-5.197448,-5.197448
2025-02-23 03:45:00,-5.36182,-5.36182,-5.526193,-5.526193
2025-02-23 04:00:00,-5.526193,-5.526193,-5.197448,-5.526193
2025-02-23 04:15:00,-5.033075,-5.36182,-5.033075,-5.36182
2025-02-23 04:30:00,-5.197448,-5.526193,-5.197448,-5.36182
2025-02-23 04:45:00,-5.526193,-5.36182,-5.36182,-5.526193
2025-02-23 05:00:00,-5.36182,-5.197448,-5.526193,-5.033075
2025-02-23 05:15:00,-5.033075,-5.197448,-5.526193,-5.197448
2025-02-23 05:30:00,-5.36182,-5.197448,-5.033075,-5.526193
2025-02-23 05:45:00,-5.033075,-5.033075,-5.526193,-5.526193
2025-02-23 06:00:00,-5.36182,-5.197448,-5.36182,-5.197448
2025-02-23 06:15:00,-5.36182,-5.197448,-5.197448,-5.526193
2025-02-23 06:30:00,-5.36182,-5.197448,-5.197448,-5.36182
2025-02-23 06:45:00,-5.197448,-5.197448,-4.868703,-5.197448
2025-02-23 07:00:00,-4.868703,-4.375585,-3.553723,-3.224978
2025-02-23 07:15:00,-4.04684,-2.238743,-0.266273,0.719961
2025-02-23 07:30:00,1.048706,16.992836,13.869759,12.226035
2025-02-23 07:45:00,2.692431,16.006602,22.417128,18.472189
2025-02-23 08:00:00,3.678666,22.088383,25.86895,29.813889
2025-02-23 08:15:00,4.829273,20.115913,31.621987,35.895671
2025-02-23 08:30:00,5.979881,22.745873,48.059234,44.114295
2025-02-23 08:45:00,7.95235,28.170165,47.401744,69.098911
2025-02-23 09:00:00,10.58231,36.224416,57.592838,74.35883
2025-02-23 09:15:00,13.376642,58.085955,121.369358,159.832517
2025-02-23 09:30:00,14.691622,40.169355,81.098102,187.118348
2025-02-23 09:45:00,15.677857,53.976643,64.660854,98.850329
2025-02-23 10:00:00,16.499719,54.962878,69.920773,104.603366
2025-02-23 10:15:00,18.307816,66.962069,119.232516,111.178265
2025-02-23 10:30:00,18.472189,77.64628,96.384742,118.246281
2025-02-23 10:45:00,18.965306,59.236562,138.464095,157.36693
2025-02-23 11:00:00,19.951541,61.70215,187.118348,134.190411
2025-02-23 11:15:00,22.088383,68.934539,175.119157,140.929683
2025-02-23 11:30:00,26.197695,79.947494,446.004996,351.655196
2025-02-23 11:45:00,29.485145,110.84952,342.614709,372.201755
2025-02-23 12:00:00,32.115104,336.6973,480.358843,171.667335
2025-02-23 12:15:00,33.594456,318.616328,143.888387,370.55803
2025-02-23 12:30:00,31.457614,129.259237,411.158031,383.050338
2025-02-23 12:45:00,28.49891,92.111057,372.037382,367.270581
2025-02-23 13:00:00,26.362067,73.04385,131.889196,295.604182
2025-02-23 13:15:00,23.732108,82.741826,248.100536,184.324016
2025-02-23 13:30:00,21.595266,60.222797,425.458437,135.012273
2025-02-23 13:45:00,19.951541,77.810652,506.329695,132.546686
2025-02-23 14:00:00,20.115913,57.75721,217.034138,132.711059
2025-02-23 14:15:00,19.622796,45.264902,96.220369,326.341834
2025-02-23 14:30:00,13.541014,41.977453,83.728061,331.437381
2025-02-23 14:45:00,12.061662,36.553161,66.468951,303.49406
2025-02-23 15:00:00,10.911055,33.265711,59.400935,216.212276
2025-02-23 15:15:00,9.431703,31.786359,54.141016,92.93292
2025-02-23 15:30:00,11.075427,28.49891,50.031704,88.98798
2025-02-23 15:45:00,7.130488,25.86895,46.086765,99.672191
2025-02-23 16:00:00,6.472998,24.060853,42.634943,97.370977
2025-02-23 16:15:00,5.651136,21.759638,39.183121,91.124823
2025-02-23 16:30:00,5.158018,19.129679,35.073809,87.673001
2025-02-23 16:45:00,3.843038,17.485954,31.621987,71.728871
2025-02-23 17:00:00,2.692431,15.020367,28.005792,91.124823
2025-02-23 17:15:00,1.706196,12.719152,23.732108,116.931301
2025-02-23 17:30:00,0.555589,9.431703,18.965306,39.183121
2025-02-23 17:45:00,-0.595018,6.144253,13.541014,37.868141
2025-02-23 18:00:00,-2.238743,1.706196,6.472998,28.663282
2025-02-23 18:15:00,-5.033075,-4.375585,-3.718095,-2.403116
2025-02-23 18:30:00,-5.36182,-5.36182,-5.197448,-4.868703
2025-02-23 18:45:00,-5.197448,-5.033075,-5.197448,-5.197448
2025-02-23 19:00:00,-5.197448,-5.526193,-5.526193,-5.36182
2025-02-23 19:15:00,-5.36182,-5.690565,-5.526193,-5.36182
2025-02-23 19:30:00,-5.197448,-5.197448,-5.36182,-5.36182
2025-02-23 19:45:00,-5.197448,-5.36182,-5.526193,-5.36182
2025-02-23 20:00:00,-5.526193,-5.36182,-5.36182,-5.36182
2025-02-23 20:15:00,-5.197448,-5.526193,-5.36182,-5.36182
2025-02-23 20:30:00,-5.197448,-5.033075,-5.36182,-5.36182
2025-02-23 20:45:00,-5.36182,-5.033075,-5.526193,-5.033075
2025-02-23 21:00:00,-5.36182,-5.36182,-5.36182,-5.690565
2025-02-23 21:15:00,-5.197448,-4.868703,-5.526193,-5.526193
2025-02-23 21:30:00,-5.033075,-5.033075,-5.197448,-5.197448
2025-02-23 21:45:00,-5.197448,-5.033075,-5.033075,-5.36182
2025-02-23 22:00:00,-5.197448,-5.526193,-5.197448,-5.197448
2025-02-23 22:15:00,-5.526193,-5.526193,-5.526193,-5.197448
2025-02-23 22:30:00,-5.197448,-5.36182,-5.197448,-5.526193
2025-02-23 22:45:00,-5.197448,-5.197448,-5.36182,-5.197448
